CustomerID,Recency,Frequency,Monetary,R_score,F_score,M_score,RFM_score,Segment,cluster,persona,pc1,pc2,country,avg_basket,tenure_days,annualized_clv_proxy
14353,215,1,90.6,1,1,1,111,Hibernating,1,Dormant Former Buyers,-2.843920778055203,-0.7586706409274949,United Kingdom,90.6,0,1087.2
14354,6,2,163.62,5,3,1,531,Potential Loyalists,4,Engaged New Buyers,-0.7222401126250039,-2.0540065750245025,United Kingdom,81.81,24,1963.44
14355,366,1,174.4,1,1,1,111,Hibernating,1,Dormant Former Buyers,-2.482936732813529,0.2322691432913042,United Kingdom,174.4,0,2092.8
14356,80,2,701.23,2,3,3,233,At Risk,0,Casual Low-Value Buyers,-0.7597542689968656,0.7450930181835751,United Kingdom,350.62,1,8414.76
14357,43,1,225.12,3,1,1,311,About to Sleep,1,Dormant Former Buyers,-1.6583276824392656,0.0714203173168139,United Kingdom,225.12,0,2701.44
14359,19,3,912.18,4,3,3,433,Potential Loyalists,4,Engaged New Buyers,0.5849573464030404,-0.1902078463564966,United Kingdom,304.06,68,4896.26
14360,32,4,2118.03,4,4,5,445,Champions,3,Loyal Repeat Buyers,1.1506378715782752,0.6660489794069124,United Kingdom,529.51,62,12469.05
14362,22,1,151.5,4,1,1,411,Promising,1,Dormant Former Buyers,-1.7811376381423105,-0.6064936173646416,United Kingdom,151.5,0,1818.0
14364,109,8,3717.35,2,5,5,255,Cannot Lose Them,3,Loyal Repeat Buyers,1.5195357018133149,0.6763594316059675,United Kingdom,464.67,102,13302.28
14367,8,16,9227.82,5,5,5,555,Champions,2,VIP B2B Accounts,3.3747282693352076,0.20414740452476896,United Kingdom,576.74,267,12614.81
14368,320,1,155.0,1,1,1,111,Hibernating,1,Dormant Former Buyers,-2.53683242138921,0.044461813724521834,United Kingdom,155.0,0,1860.0
14371,295,1,100.5,1,1,1,111,Hibernating,1,Dormant Former Buyers,-2.8547998913119152,-0.5476502977244547,United Kingdom,100.5,0,1206.0
14373,358,1,76.55,1,1,1,111,Hibernating,1,Dormant Former Buyers,-3.125453405781148,-0.8610326949867734,United Kingdom,76.55,0,918.6
14375,185,1,235.56,1,1,1,111,Hibernating,1,Dormant Former Buyers,-2.0455814722036627,0.47104936886759613,United Kingdom,235.56,0,2826.72
14377,191,2,617.05,1,3,3,133,At Risk,4,Engaged New Buyers,-0.4494999640022834,0.36336580003592406,United Kingdom,308.52,70,3217.48
14379,44,2,348.1,3,3,2,332,Hibernating,4,Engaged New Buyers,-0.2413661077012221,-0.8856839303749537,United Kingdom,174.05,251,506.2
14381,52,1,202.68,3,1,1,311,About to Sleep,1,Dormant Former Buyers,-1.7960640874481952,-0.024100695222554053,United Kingdom,202.68,0,2432.16
14382,26,1,615.49,4,1,3,413,Promising,0,Casual Low-Value Buyers,-0.7174296138825126,1.2936247877005242,United Kingdom,615.49,0,7385.88
14383,38,3,1247.69,3,3,4,334,Hibernating,3,Loyal Repeat Buyers,0.7497348902193313,0.31361580741804396,United Kingdom,415.9,125,3643.25
14385,9,3,202.11,5,3,1,531,Potential Loyalists,4,Engaged New Buyers,-0.6884024023631853,-2.1718175439048064,United Kingdom,67.37,14,2425.32
14386,297,1,142.4,1,1,1,111,Hibernating,1,Dormant Former Buyers,-2.5819777299607916,-0.08532750141423563,United Kingdom,142.4,0,1708.8
14387,33,3,1727.6,3,3,4,334,Hibernating,3,Loyal Repeat Buyers,0.9566930900006837,0.7716502486843264,United Kingdom,575.87,76,8297.03
14388,10,8,3212.84,5,5,5,555,Champions,2,VIP B2B Accounts,2.314275336263611,-0.20635443433251288,United Kingdom,401.6,362,3239.47
14389,65,2,1043.46,3,3,4,334,Hibernating,3,Loyal Repeat Buyers,0.38780227829763864,0.7440682031544573,United Kingdom,521.73,125,3046.9
14390,10,9,4642.57,5,5,5,555,Champions,2,VIP B2B Accounts,2.6420169705835987,0.11768128807995602,United Kingdom,515.84,362,4681.04
14393,218,1,67.95,1,1,1,111,Hibernating,1,Dormant Former Buyers,-3.073841191048312,-1.1341266986927676,United Kingdom,67.95,0,815.4
14395,2,9,3479.91,5,5,5,555,Champions,2,VIP B2B Accounts,2.7980115146489646,-0.574072282431676,United Kingdom,386.66,369,3442.19
14396,65,2,487.99,3,3,3,333,Hibernating,4,Engaged New Buyers,-0.04933585690185827,-0.3700395734590249,United Kingdom,244.0,306,582.08
14397,3,19,2612.96,5,5,5,555,Champions,2,VIP B2B Accounts,2.6250751228734024,-1.880638806474277,United Kingdom,137.52,210,4541.57
14400,149,1,574.7,2,1,3,213,Hibernating,0,Casual Low-Value Buyers,-1.2752149450749204,1.6061519169619316,United Kingdom,574.7,0,6896.4
14401,4,13,4051.48,5,5,5,555,Champions,2,VIP B2B Accounts,2.877751104558527,-0.7672256387764296,United Kingdom,311.65,355,4165.61
14403,130,4,1475.81,2,4,4,244,Cannot Lose Them,3,Loyal Repeat Buyers,0.5743869790522338,0.4380105837999005,United Kingdom,368.95,116,4643.71
14404,34,6,1449.32,3,5,4,354,Loyal Customers,3,Loyal Repeat Buyers,1.2462544893558476,-0.5806237176201487,United Kingdom,241.55,335,1579.11
14406,119,1,156.75,2,1,1,211,Hibernating,1,Dormant Former Buyers,-2.239139689113927,-0.1723618973823792,United Kingdom,156.75,0,1881.0
14407,107,6,2157.73,2,5,5,255,Cannot Lose Them,3,Loyal Repeat Buyers,1.1044245453889232,0.2929459316440321,United Kingdom,359.62,169,4660.19
14408,11,7,2599.03,5,5,5,555,Champions,2,VIP B2B Accounts,2.0149910356307466,-0.23902303430568972,United Kingdom,371.29,253,3749.59
14409,71,6,2059.4500000000003,3,5,5,355,Loyal Customers,3,Loyal Repeat Buyers,1.2910095997772786,0.07022626993166466,United Kingdom,343.24,297,2530.97
14410,92,9,1100.27,2,5,4,254,Cannot Lose Them,4,Engaged New Buyers,0.7747063570116097,-1.2307536405969417,United Kingdom,122.25,213,1885.44
14411,311,1,1063.0,1,1,4,114,Hibernating,0,Casual Low-Value Buyers,-1.001784552894286,2.5974833472664614,United Kingdom,1063.0,0,12756.0
14412,43,2,770.03,3,3,3,333,Hibernating,3,Loyal Repeat Buyers,0.004318190006466547,0.40729304427590096,United Kingdom,385.02,30,9240.36
14413,362,1,121.05,1,1,1,111,Hibernating,1,Dormant Former Buyers,-2.7680838781702635,-0.2537923414311727,United Kingdom,121.05,0,1452.6
14414,92,7,1496.98,2,5,4,254,Cannot Lose Them,4,Engaged New Buyers,0.9860715681065813,-0.49639737395630307,United Kingdom,213.85,267,2046.43
14415,1,13,5855.57,5,5,5,555,Champions,2,VIP B2B Accounts,3.441276552012154,-0.49433016109180045,United Kingdom,450.43,359,5953.43
14416,22,2,490.22,4,3,3,433,Potential Loyalists,4,Engaged New Buyers,-0.23606047740633662,-0.30046619315833,United Kingdom,245.11,20,5882.64
14418,4,3,1937.25,5,3,4,534,Potential Loyalists,3,Loyal Repeat Buyers,1.668140364046016,0.4366879795710071,United Kingdom,645.75,104,6799.0
14419,11,6,1051.79,5,5,4,554,Champions,4,Engaged New Buyers,1.316472533548899,-1.264724407154443,United Kingdom,175.3,354,1084.47
14420,99,1,387.52,2,1,2,212,Hibernating,0,Casual Low-Value Buyers,-1.4688969564142693,0.9863917656573995,United Kingdom,387.52,0,4650.24
14421,57,2,813.11,3,3,3,333,Hibernating,3,Loyal Repeat Buyers,0.2663015126791171,0.3576872913974947,United Kingdom,406.56,154,1927.18
14422,1,6,4263.64,5,5,5,555,Champions,2,VIP B2B Accounts,2.9004095073455307,0.2076381234335296,United Kingdom,710.61,266,5850.48
14423,218,1,265.2,1,1,2,112,Hibernating,0,Casual Low-Value Buyers,-1.9996545844839402,0.6668912416592102,United Kingdom,265.2,0,3182.4
14424,18,1,322.08,4,1,2,412,Promising,0,Casual Low-Value Buyers,-1.128084143448679,0.3494217300114207,United Kingdom,322.08,0,3864.96
14426,24,10,4481.67,4,5,5,455,Champions,2,VIP B2B Accounts,2.363606566872145,0.14142020550060289,United Kingdom,448.17,289,5660.24
14427,50,2,363.34,3,3,2,332,Hibernating,4,Engaged New Buyers,-0.7826982093258397,-0.46342335867436196,United Kingdom,181.67,13,4360.08
14428,7,5,1224.06,5,4,4,544,Champions,2,VIP B2B Accounts,1.4870403421950185,-0.8929988132135634,United Kingdom,244.81,317,1409.41
14431,303,1,470.36,1,1,2,112,Hibernating,0,Casual Low-Value Buyers,-1.641573272680814,1.5058913395358238,United Kingdom,470.36,0,5644.32
14432,10,6,2248.5,5,5,5,555,Champions,2,VIP B2B Accounts,1.6672027556502438,-0.10250945150510991,United Kingdom,374.75,79,10388.64
14434,22,6,1372.8,4,5,4,454,Champions,4,Engaged New Buyers,0.9752087529711213,-0.5324022676996742,United Kingdom,228.8,50,10021.44
14436,99,1,89.06,2,1,1,211,Hibernating,1,Dormant Former Buyers,-2.6313507073256868,-0.9626178825982091,United Kingdom,89.06,0,1068.72
14437,366,1,63.0,1,1,1,111,Hibernating,1,Dormant Former Buyers,-3.2846296117239047,-1.1118765095650438,United Kingdom,63.0,0,756.0
14438,306,1,131.9,1,1,1,111,Hibernating,1,Dormant Former Buyers,-2.651178120579889,-0.17970131469514264,United Kingdom,131.9,0,1582.8
14439,320,1,2661.24,1,1,5,115,Hibernating,0,Casual Low-Value Buyers,-0.2808434122272173,3.8269300123672014,Greece,2661.24,0,31934.88
14440,8,5,2357.6800000000003,5,4,5,545,Champions,2,VIP B2B Accounts,1.9949035051962498,-0.0073133648782157945,United Kingdom,471.54,357,2410.51
14441,1,4,1712.89,5,4,4,544,Champions,2,VIP B2B Accounts,2.0654008526058627,-0.4391292878570682,United Kingdom,428.22,254,2461.44
14442,205,2,1589.82,1,3,4,134,At Risk,3,Loyal Repeat Buyers,0.3678589054918854,1.5853461932330886,Channel Islands,794.91,112,5181.11
14443,54,4,1420.2,3,4,4,344,Loyal Customers,3,Loyal Repeat Buyers,0.9831729005819279,0.06745541398475756,United Kingdom,355.05,314,1650.87
14446,1,4,1010.35,5,4,4,544,Champions,2,VIP B2B Accounts,1.6397178327351842,-1.1368606797941798,United Kingdom,252.59,245,1505.22
14447,19,5,1163.23,4,4,4,444,Champions,4,Engaged New Buyers,1.141561106911864,-0.7224071429540331,United Kingdom,232.65,261,1626.74
14448,9,2,375.35,5,3,2,532,Potential Loyalists,4,Engaged New Buyers,0.32367987095314854,-1.1796793795680924,United Kingdom,187.68,354,387.01
14449,19,4,885.8,4,4,3,443,Champions,4,Engaged New Buyers,0.9272905999969897,-0.8117330508933334,United Kingdom,221.45,353,915.91
14450,181,3,483.25,1,3,2,132,At Risk,4,Engaged New Buyers,-0.4351210019048365,-0.5960668861355348,United Kingdom,161.08,139,1268.97
14451,60,2,643.9,3,3,3,333,Hibernating,4,Engaged New Buyers,0.04059523810313617,0.07531538190949309,United Kingdom,321.95,134,1753.91
14452,11,2,259.05,5,3,2,532,Potential Loyalists,4,Engaged New Buyers,-0.291898383572401,-1.4608212200532018,United Kingdom,129.52,83,1139.2
14453,190,1,119.93,1,1,1,111,Hibernating,1,Dormant Former Buyers,-2.5869281529563026,-0.41728944730874584,United Kingdom,119.93,0,1439.16
14456,5,9,3017.28,5,5,5,555,Champions,2,VIP B2B Accounts,2.297519254521475,-0.48598337034875394,United Kingdom,335.25,137,8038.74
14457,311,1,113.64,1,1,1,111,Hibernating,1,Dormant Former Buyers,-2.7734485504403206,-0.37294900066739745,United Kingdom,113.64,0,1363.68
14459,155,1,1837.92,2,1,4,214,Hibernating,0,Casual Low-Value Buyers,-0.3632435297264332,3.163732274422864,United Kingdom,1837.92,0,22055.04
14460,110,3,434.34,2,3,2,232,At Risk,4,Engaged New Buyers,-0.3070794287325637,-0.8959670212274474,United Kingdom,144.78,200,792.67
14461,148,3,2103.06,2,3,5,235,At Risk,3,Loyal Repeat Buyers,0.7523021585536394,1.3358021684786203,United Kingdom,701.02,113,6793.07
14462,66,11,1980.57,3,5,4,354,Loyal Customers,2,VIP B2B Accounts,1.4454941297321449,-0.8399600945362222,United Kingdom,180.05,273,2648.01
14463,98,3,529.62,2,3,3,233,At Risk,4,Engaged New Buyers,-0.23215374679400097,-0.58773573048098,United Kingdom,176.54,107,1806.65
14465,247,3,1038.44,1,3,4,134,At Risk,3,Loyal Repeat Buyers,-0.08678264447616311,0.5972353581754116,United Kingdom,346.15,56,6768.4
14466,29,7,2272.4,4,5,5,455,Champions,3,Loyal Repeat Buyers,1.6959138598282704,-0.23712707755769274,United Kingdom,324.63,343,2418.15
14467,18,4,596.26,4,4,3,443,Champions,4,Engaged New Buyers,0.5952901433202933,-1.328244975257977,United Kingdom,149.06,295,737.75
14470,12,2,461.19,5,3,2,532,Potential Loyalists,4,Engaged New Buyers,0.36295959867871264,-0.8152645736504084,United Kingdom,230.6,275,612.12
14472,104,8,1852.67,2,5,4,254,Cannot Lose Them,3,Loyal Repeat Buyers,1.147043575401349,-0.36462010344019186,United Kingdom,231.58,251,2694.12
14473,74,2,234.34000000000003,2,3,1,231,At Risk,4,Engaged New Buyers,-0.7392212572590716,-1.2678699759635363,United Kingdom,117.17,208,411.22
14474,46,1,547.66,3,1,3,313,About to Sleep,0,Casual Low-Value Buyers,-0.9728274653956123,1.2687460083617674,United Kingdom,547.66,0,6571.92
14475,72,3,925.85,2,3,3,233,At Risk,4,Engaged New Buyers,0.4442522702235141,-0.007486821265292658,United Kingdom,308.62,233,1450.37
14476,257,1,193.0,1,1,1,111,Hibernating,1,Dormant Former Buyers,-2.299349063127032,0.28366203735787304,United Kingdom,193.0,0,2316.0
14477,20,4,1309.6,4,4,4,444,Champions,3,Loyal Repeat Buyers,1.1781522342604056,-0.25255958280884344,United Kingdom,327.4,277,1725.65
14479,254,2,316.25,1,3,2,132,At Risk,4,Engaged New Buyers,-0.977599120867702,-0.5102402791061028,United Kingdom,158.12,111,1039.92
14480,11,1,279.05,5,1,2,512,New Customers,0,Casual Low-Value Buyers,-1.1068530480770093,0.050651605429905086,United Kingdom,279.05,0,3348.6
14481,165,2,636.51,2,3,3,233,At Risk,4,Engaged New Buyers,-0.2797618293026139,0.3065446606515072,United Kingdom,318.26,122,1904.31
14482,18,6,2022.81,4,5,4,454,Champions,3,Loyal Repeat Buyers,1.6121227974482084,-0.23258849595723585,United Kingdom,337.14,220,3356.03
14483,282,1,137.1,1,1,1,111,Hibernating,1,Dormant Former Buyers,-2.5967642337743837,-0.1476983732570564,United Kingdom,137.1,0,1645.2
14484,50,1,321.92,3,1,2,312,About to Sleep,0,Casual Low-Value Buyers,-1.4183090643816203,0.5812672722087988,United Kingdom,321.92,0,3863.04
14485,39,1,162.8,3,1,1,311,About to Sleep,1,Dormant Former Buyers,-1.8867337525270227,-0.3808831040915356,United Kingdom,162.8,0,1953.6
14487,27,6,1165.48,4,5,4,454,Champions,4,Engaged New Buyers,1.1421871759072282,-0.9246469664114818,United Kingdom,194.25,341,1247.51
14488,68,1,1064.28,3,1,4,314,About to Sleep,0,Casual Low-Value Buyers,-0.5579168500643413,2.243777152295716,United Kingdom,1064.28,0,12771.36
14489,207,1,463.38,1,1,2,112,Hibernating,0,Casual Low-Value Buyers,-1.5420436741025159,1.396640180427432,United Kingdom,463.38,0,5560.56
14491,175,2,340.93,2,3,2,232,At Risk,4,Engaged New Buyers,-0.7031165497667994,-0.5641401520179452,United Kingdom,170.46,197,631.67
14493,7,5,2383.24,5,4,5,545,Champions,2,VIP B2B Accounts,1.8734613929247244,0.08196613697191367,United Kingdom,476.65,147,5917.57
14494,26,1,139.56,4,1,1,411,Promising,1,Dormant Former Buyers,-1.8930350037239374,-0.6774353474194962,United Kingdom,139.56,0,1674.72
14495,51,2,123.8,3,3,1,331,Hibernating,4,Engaged New Buyers,-1.3358897325883448,-2.0702227340394965,United Kingdom,61.9,70,645.53
14496,312,2,538.8100000000001,1,3,3,133,At Risk,4,Engaged New Buyers,-0.7257368244994179,0.3140377421677613,United Kingdom,269.41,61,3224.03
14497,309,1,475.37,1,1,2,112,Hibernating,0,Casual Low-Value Buyers,-1.6389030051227027,1.5245895249465289,United Kingdom,475.37,0,5704.44
14498,43,5,1957.32,3,4,4,344,Loyal Customers,3,Loyal Repeat Buyers,1.3603741181728048,0.13177844754668055,United Kingdom,391.46,319,2239.57
14499,26,3,808.44,4,3,3,433,Potential Loyalists,4,Engaged New Buyers,0.6431574642331237,-0.43102570060021206,United Kingdom,269.48,252,1170.95
14500,88,3,356.85,2,3,2,232,At Risk,4,Engaged New Buyers,-0.5241248968798126,-1.129387187430827,United Kingdom,118.95,101,1289.61
14501,184,2,251.21,1,3,2,132,At Risk,4,Engaged New Buyers,-1.028002996026331,-0.9142279760143347,United Kingdom,125.6,136,674.2
14502,20,11,2429.83,4,5,5,455,Champions,2,VIP B2B Accounts,1.961313696816611,-0.849927140261985,United Kingdom,220.89,293,3026.92
14503,3,6,3543.26,5,5,5,555,Champions,2,VIP B2B Accounts,2.472249973224279,0.17286212004323806,United Kingdom,590.54,175,7390.23
14504,47,4,673.26,3,4,3,343,Loyal Customers,4,Engaged New Buyers,0.37410201347549166,-0.9205822152329004,United Kingdom,168.32,231,1063.81
14505,17,8,5859.43,4,5,5,455,Champions,2,VIP B2B Accounts,2.6375946543416364,0.715411798130244,United Kingdom,732.43,344,6217.13
14506,17,5,1960.65,4,4,4,444,Champions,3,Loyal Repeat Buyers,1.6418509949340767,-0.08749978068921331,United Kingdom,392.13,351,2038.85
14507,24,6,1367.88,4,5,4,454,Champions,4,Engaged New Buyers,1.246284157461486,-0.703688185640817,United Kingdom,227.98,252,1981.25
14508,22,2,268.05,4,3,2,432,Potential Loyalists,4,Engaged New Buyers,-0.49523028557789145,-1.2378406180346424,United Kingdom,134.02,67,1460.27
14511,11,5,1314.81,5,4,4,544,Champions,4,Engaged New Buyers,1.2477892874404728,-0.592086349779724,United Kingdom,262.96,122,3933.65
14512,188,2,275.28,1,3,2,132,At Risk,4,Engaged New Buyers,-1.1693418928353838,-0.6585944291470295,United Kingdom,137.64,44,2283.57
14513,101,3,455.59,2,3,2,232,At Risk,4,Engaged New Buyers,-0.2559178978659077,-0.8454403241285959,United Kingdom,151.86,188,884.52
14514,61,3,990.2,3,3,4,334,Hibernating,3,Loyal Repeat Buyers,0.5728689334015394,0.02633047559609893,United Kingdom,330.07,270,1338.6
14515,18,6,2076.89,4,5,5,455,Champions,3,Loyal Repeat Buyers,1.6153915784724624,-0.1864854469969248,United Kingdom,346.15,200,3790.32
14517,33,2,330.45,3,3,2,332,Hibernating,4,Engaged New Buyers,-0.35644709803308205,-0.9233138446269876,United Kingdom,165.22,108,1116.8
14518,64,1,174.37,3,1,1,311,About to Sleep,1,Dormant Former Buyers,-1.9749737915514054,-0.17556206638425023,United Kingdom,174.37,0,2092.44
14520,2,2,270.6,5,3,2,532,Potential Loyalists,4,Engaged New Buyers,0.38039402253984334,-1.873476826961276,United Kingdom,135.3,289,341.76
14522,24,4,974.54,4,4,4,444,Champions,4,Engaged New Buyers,0.8051923486390986,-0.5497967849631473,United Kingdom,243.64,173,2056.11
14523,108,1,241.09,2,1,1,211,Hibernating,1,Dormant Former Buyers,-1.87034269736543,0.3760191184977661,United Kingdom,241.09,0,2893.08
14524,32,9,1843.83,4,5,4,454,Champions,2,VIP B2B Accounts,1.568713828996223,-0.8403911121301413,United Kingdom,204.87,329,2045.59
14525,20,9,4215.9,4,5,5,455,Champions,2,VIP B2B Accounts,2.364527464775932,0.14855683274811268,United Kingdom,468.43,341,4512.62
14527,3,55,8507.13,5,5,5,555,Champions,2,VIP B2B Accounts,4.043704738443053,-1.8991109067031433,United Kingdom,154.68,366,8483.89
14528,37,1,364.22,3,1,2,312,About to Sleep,0,Casual Low-Value Buyers,-1.2340565830209063,0.6760954735177196,United Kingdom,364.22,0,4370.64
14529,60,3,578.61,3,3,3,333,Hibernating,4,Engaged New Buyers,-0.1597014970139973,-0.49716595578854267,United Kingdom,192.87,50,4223.85
14530,26,6,2862.11,4,5,5,455,Champions,3,Loyal Repeat Buyers,1.8225748967566069,0.28818154481077946,United Kingdom,477.02,270,3869.15
14532,236,4,932.85,1,4,3,143,Cannot Lose Them,4,Engaged New Buyers,0.03474562567683782,-0.0311536473804265,United Kingdom,233.21,115,2960.78
14533,25,7,1949.72,4,5,4,454,Champions,3,Loyal Repeat Buyers,1.6080445269555075,-0.4692642781813601,United Kingdom,278.53,328,2169.66
14534,3,18,4397.3,5,5,5,555,Champions,2,VIP B2B Accounts,3.0946132551981615,-1.1598127925422619,United Kingdom,244.29,315,5095.28
14535,60,3,2854.84,3,3,5,335,Hibernating,3,Loyal Repeat Buyers,1.351473672868032,1.4737657113004556,United Kingdom,951.61,188,5542.64
14536,260,1,170.95,1,1,1,111,Hibernating,1,Dormant Former Buyers,-2.398684958201389,0.12552401973749724,United Kingdom,170.95,0,2051.4
14537,58,1,355.56,3,1,2,312,About to Sleep,0,Casual Low-Value Buyers,-1.3822793295374127,0.7476994150103339,United Kingdom,355.56,0,4266.72
14538,65,2,388.25,3,3,2,332,Hibernating,4,Engaged New Buyers,-0.31800522612053755,-0.6191016739705716,United Kingdom,194.12,191,741.94
14539,16,2,537.48,4,3,3,433,Potential Loyalists,4,Engaged New Buyers,-0.014214538898503336,-0.28688916729672026,United Kingdom,268.74,28,6449.76
14540,10,3,952.66,5,3,4,534,Potential Loyalists,4,Engaged New Buyers,1.0687205603984795,-0.44409111008321084,United Kingdom,317.55,299,1162.95
14541,59,8,1453.35,3,5,4,354,Loyal Customers,4,Engaged New Buyers,1.1253200741829077,-0.8227731632136824,United Kingdom,181.67,260,2040.28
14542,186,1,103.25,1,1,1,111,Hibernating,1,Dormant Former Buyers,-2.698736713209748,-0.6201515284871114,United Kingdom,103.25,0,1239.0
14543,29,16,3599.73,4,5,5,455,Champions,2,VIP B2B Accounts,2.3165156902395103,-0.7910496160259916,United Kingdom,224.98,336,3910.42
14544,24,2,2004.3,4,3,4,434,Potential Loyalists,3,Loyal Repeat Buyers,1.375132907872823,1.2699374371362773,United Kingdom,1002.15,337,2170.83
14546,5,5,2573.93,5,4,5,545,Champions,2,VIP B2B Accounts,2.1121944324296473,0.058563118259997805,United Kingdom,514.79,243,3866.19
14547,4,8,3974.75,5,5,5,555,Champions,2,VIP B2B Accounts,2.349072672562044,0.11928530026903936,United Kingdom,496.84,50,29015.68
14548,151,2,652.8,2,3,3,233,At Risk,4,Engaged New Buyers,-0.17576605554168864,0.2831386988706937,United Kingdom,326.4,167,1426.78
14549,311,1,289.24,1,1,2,112,Hibernating,0,Casual Low-Value Buyers,-2.034793536639856,0.8655052152536546,United Kingdom,289.24,0,3470.88
