CustomerID,Recency,Frequency,Monetary,R_score,F_score,M_score,RFM_score,Segment,country,avg_basket,tenure_days,annualized_clv_proxy
14331,124,2,462.65999999999997,2,3,2,232,At Risk,United Kingdom,231.33,10,5551.92
14332,23,3,840.21,4,3,3,433,Potential Loyalists,United Kingdom,280.07,125,2453.41
14333,68,1,415.2,3,1,2,312,About to Sleep,United Kingdom,415.2,0,4982.4
14334,17,8,2552.21,4,5,5,455,Champions,United Kingdom,319.03,341,2731.84
14335,16,2,454.86,4,3,2,432,Potential Loyalists,Germany,227.43,80,2075.3
14336,17,4,1614.91,4,4,4,444,Champions,United Kingdom,403.73,259,2275.84
14338,161,2,588.22,2,3,3,233,At Risk,United Kingdom,294.11,35,6134.29
14339,243,1,309.52,1,1,2,112,Hibernating,United Kingdom,309.52,0,3714.24
14340,219,1,134.7,1,1,1,111,Hibernating,United Kingdom,134.7,0,1616.4
14341,45,8,2166.98,3,5,5,355,Loyal Customers,United Kingdom,270.87,273,2897.24
14342,21,4,668.5600000000001,4,4,3,443,Champions,United Kingdom,167.14,188,1298.0
14344,127,8,889.9300000000001,2,5,3,253,Cannot Lose Them,United Kingdom,111.24,241,1347.82
14345,39,1,108.97999999999999,3,1,1,311,About to Sleep,United Kingdom,108.98,0,1307.76
14346,121,2,1021.58,2,3,4,234,At Risk,United Kingdom,510.79,176,2118.62
14348,260,1,409.57,1,1,2,112,Hibernating,United Kingdom,409.57,0,4914.84
14349,10,1,133.5,5,1,1,511,New Customers,United Kingdom,133.5,0,1602.0
14350,274,1,282.93,1,1,2,112,Hibernating,United Kingdom,282.93,0,3395.16
14351,165,1,51.0,2,1,1,211,Hibernating,United Kingdom,51.0,0,612.0
14352,157,4,1078.96,2,4,4,244,Cannot Lose Them,United Kingdom,269.74,116,3395.0
14353,215,1,90.6,1,1,1,111,Hibernating,United Kingdom,90.6,0,1087.2
14354,6,2,163.62,5,3,1,531,Potential Loyalists,United Kingdom,81.81,24,1963.44
14355,366,1,174.4,1,1,1,111,Hibernating,United Kingdom,174.4,0,2092.8
14356,80,2,701.23,2,3,3,233,At Risk,United Kingdom,350.62,1,8414.76
14357,43,1,225.12,3,1,1,311,About to Sleep,United Kingdom,225.12,0,2701.44
14359,19,3,912.18,4,3,3,433,Potential Loyalists,United Kingdom,304.06,68,4896.26
14360,32,4,2118.03,4,4,5,445,Champions,United Kingdom,529.51,62,12469.05
14362,22,1,151.5,4,1,1,411,Promising,United Kingdom,151.5,0,1818.0
14364,109,8,3717.35,2,5,5,255,Cannot Lose Them,United Kingdom,464.67,102,13302.28
14367,8,16,9227.82,5,5,5,555,Champions,United Kingdom,576.74,267,12614.81
14368,320,1,155.0,1,1,1,111,Hibernating,United Kingdom,155.0,0,1860.0
14371,295,1,100.5,1,1,1,111,Hibernating,United Kingdom,100.5,0,1206.0
14373,358,1,76.55,1,1,1,111,Hibernating,United Kingdom,76.55,0,918.6
14375,185,1,235.56,1,1,1,111,Hibernating,United Kingdom,235.56,0,2826.72
14377,191,2,617.05,1,3,3,133,At Risk,United Kingdom,308.52,70,3217.48
14379,44,2,348.1,3,3,2,332,Hibernating,United Kingdom,174.05,251,506.2
14381,52,1,202.68,3,1,1,311,About to Sleep,United Kingdom,202.68,0,2432.16
14382,26,1,615.49,4,1,3,413,Promising,United Kingdom,615.49,0,7385.88
14383,38,3,1247.69,3,3,4,334,Hibernating,United Kingdom,415.9,125,3643.25
14385,9,3,202.11,5,3,1,531,Potential Loyalists,United Kingdom,67.37,14,2425.32
14386,297,1,142.4,1,1,1,111,Hibernating,United Kingdom,142.4,0,1708.8
14387,33,3,1727.6,3,3,4,334,Hibernating,United Kingdom,575.87,76,8297.03
14388,10,8,3212.84,5,5,5,555,Champions,United Kingdom,401.6,362,3239.47
14389,65,2,1043.46,3,3,4,334,Hibernating,United Kingdom,521.73,125,3046.9
14390,10,9,4642.57,5,5,5,555,Champions,United Kingdom,515.84,362,4681.04
14393,218,1,67.95,1,1,1,111,Hibernating,United Kingdom,67.95,0,815.4
14395,2,9,3479.91,5,5,5,555,Champions,United Kingdom,386.66,369,3442.19
14396,65,2,487.99,3,3,3,333,Hibernating,United Kingdom,244.0,306,582.08
14397,3,19,2612.96,5,5,5,555,Champions,United Kingdom,137.52,210,4541.57
14400,149,1,574.7,2,1,3,213,Hibernating,United Kingdom,574.7,0,6896.4
14401,4,13,4051.48,5,5,5,555,Champions,United Kingdom,311.65,355,4165.61
14403,130,4,1475.81,2,4,4,244,Cannot Lose Them,United Kingdom,368.95,116,4643.71
14404,34,6,1449.32,3,5,4,354,Loyal Customers,United Kingdom,241.55,335,1579.11
14406,119,1,156.75,2,1,1,211,Hibernating,United Kingdom,156.75,0,1881.0
14407,107,6,2157.73,2,5,5,255,Cannot Lose Them,United Kingdom,359.62,169,4660.19
14408,11,7,2599.03,5,5,5,555,Champions,United Kingdom,371.29,253,3749.59
14409,71,6,2059.4500000000003,3,5,5,355,Loyal Customers,United Kingdom,343.24,297,2530.97
14410,92,9,1100.27,2,5,4,254,Cannot Lose Them,United Kingdom,122.25,213,1885.44
14411,311,1,1063.0,1,1,4,114,Hibernating,United Kingdom,1063.0,0,12756.0
14412,43,2,770.03,3,3,3,333,Hibernating,United Kingdom,385.02,30,9240.36
14413,362,1,121.05,1,1,1,111,Hibernating,United Kingdom,121.05,0,1452.6
14414,92,7,1496.98,2,5,4,254,Cannot Lose Them,United Kingdom,213.85,267,2046.43
14415,1,13,5855.57,5,5,5,555,Champions,United Kingdom,450.43,359,5953.43
14416,22,2,490.22,4,3,3,433,Potential Loyalists,United Kingdom,245.11,20,5882.64
14418,4,3,1937.25,5,3,4,534,Potential Loyalists,United Kingdom,645.75,104,6799.0
14419,11,6,1051.79,5,5,4,554,Champions,United Kingdom,175.3,354,1084.47
14420,99,1,387.52,2,1,2,212,Hibernating,United Kingdom,387.52,0,4650.24
14421,57,2,813.11,3,3,3,333,Hibernating,United Kingdom,406.56,154,1927.18
14422,1,6,4263.64,5,5,5,555,Champions,United Kingdom,710.61,266,5850.48
14423,218,1,265.2,1,1,2,112,Hibernating,United Kingdom,265.2,0,3182.4
14424,18,1,322.08,4,1,2,412,Promising,United Kingdom,322.08,0,3864.96
14426,24,10,4481.67,4,5,5,455,Champions,United Kingdom,448.17,289,5660.24
14427,50,2,363.34000000000003,3,3,2,332,Hibernating,United Kingdom,181.67,13,4360.08
14428,7,5,1224.06,5,4,4,544,Champions,United Kingdom,244.81,317,1409.41
14431,303,1,470.36,1,1,2,112,Hibernating,United Kingdom,470.36,0,5644.32
14432,10,6,2248.5,5,5,5,555,Champions,United Kingdom,374.75,79,10388.64
14434,22,6,1372.8,4,5,4,454,Champions,United Kingdom,228.8,50,10021.44
14436,99,1,89.06,2,1,1,211,Hibernating,United Kingdom,89.06,0,1068.72
14437,366,1,63.0,1,1,1,111,Hibernating,United Kingdom,63.0,0,756.0
14438,306,1,131.9,1,1,1,111,Hibernating,United Kingdom,131.9,0,1582.8
14439,320,1,2661.24,1,1,5,115,Hibernating,Greece,2661.24,0,31934.88
14440,8,5,2357.6800000000003,5,4,5,545,Champions,United Kingdom,471.54,357,2410.51
14441,1,4,1712.89,5,4,4,544,Champions,United Kingdom,428.22,254,2461.44
14442,205,2,1589.82,1,3,4,134,At Risk,Channel Islands,794.91,112,5181.11
14443,54,4,1420.2,3,4,4,344,Loyal Customers,United Kingdom,355.05,314,1650.87
14446,1,4,1010.35,5,4,4,544,Champions,United Kingdom,252.59,245,1505.22
14447,19,5,1163.23,4,4,4,444,Champions,United Kingdom,232.65,261,1626.74
14448,9,2,375.35,5,3,2,532,Potential Loyalists,United Kingdom,187.68,354,387.01
14449,19,4,885.8,4,4,3,443,Champions,United Kingdom,221.45,353,915.91
14450,181,3,483.25,1,3,2,132,At Risk,United Kingdom,161.08,139,1268.97
14451,60,2,643.9,3,3,3,333,Hibernating,United Kingdom,321.95,134,1753.91
14452,11,2,259.05,5,3,2,532,Potential Loyalists,United Kingdom,129.52,83,1139.2
14453,190,1,119.93,1,1,1,111,Hibernating,United Kingdom,119.93,0,1439.16
14456,5,9,3017.28,5,5,5,555,Champions,United Kingdom,335.25,137,8038.74
14457,311,1,113.64,1,1,1,111,Hibernating,United Kingdom,113.64,0,1363.68
14459,155,1,1837.92,2,1,4,214,Hibernating,United Kingdom,1837.92,0,22055.04
14460,110,3,434.34,2,3,2,232,At Risk,United Kingdom,144.78,200,792.67
14461,148,3,2103.06,2,3,5,235,At Risk,United Kingdom,701.02,113,6793.07
14462,66,11,1980.57,3,5,4,354,Loyal Customers,United Kingdom,180.05,273,2648.01
14463,98,3,529.62,2,3,3,233,At Risk,United Kingdom,176.54,107,1806.65
14465,247,3,1038.44,1,3,4,134,At Risk,United Kingdom,346.15,56,6768.4
14466,29,7,2272.4,4,5,5,455,Champions,United Kingdom,324.63,343,2418.15
14467,18,4,596.26,4,4,3,443,Champions,United Kingdom,149.06,295,737.75
14470,12,2,461.19,5,3,2,532,Potential Loyalists,United Kingdom,230.6,275,612.12
14472,104,8,1852.67,2,5,4,254,Cannot Lose Them,United Kingdom,231.58,251,2694.12
14473,74,2,234.34000000000003,2,3,1,231,At Risk,United Kingdom,117.17,208,411.22
14474,46,1,547.66,3,1,3,313,About to Sleep,United Kingdom,547.66,0,6571.92
14475,72,3,925.85,2,3,3,233,At Risk,United Kingdom,308.62,233,1450.37
14476,257,1,193.0,1,1,1,111,Hibernating,United Kingdom,193.0,0,2316.0
14477,20,4,1309.6,4,4,4,444,Champions,United Kingdom,327.4,277,1725.65
14479,254,2,316.25,1,3,2,132,At Risk,United Kingdom,158.12,111,1039.92
14480,11,1,279.05,5,1,2,512,New Customers,United Kingdom,279.05,0,3348.6
14481,165,2,636.51,2,3,3,233,At Risk,United Kingdom,318.26,122,1904.31
14482,18,6,2022.81,4,5,4,454,Champions,United Kingdom,337.14,220,3356.03
14483,282,1,137.1,1,1,1,111,Hibernating,United Kingdom,137.1,0,1645.2
14484,50,1,321.92,3,1,2,312,About to Sleep,United Kingdom,321.92,0,3863.04
14485,39,1,162.8,3,1,1,311,About to Sleep,United Kingdom,162.8,0,1953.6
14487,27,6,1165.48,4,5,4,454,Champions,United Kingdom,194.25,341,1247.51
14488,68,1,1064.28,3,1,4,314,About to Sleep,United Kingdom,1064.28,0,12771.36
14489,207,1,463.38,1,1,2,112,Hibernating,United Kingdom,463.38,0,5560.56
14491,175,2,340.93,2,3,2,232,At Risk,United Kingdom,170.46,197,631.67
14493,7,5,2383.2400000000002,5,4,5,545,Champions,United Kingdom,476.65,147,5917.57
14494,26,1,139.56,4,1,1,411,Promising,United Kingdom,139.56,0,1674.72
14495,51,2,123.8,3,3,1,331,Hibernating,United Kingdom,61.9,70,645.53
14496,312,2,538.8100000000001,1,3,3,133,At Risk,United Kingdom,269.41,61,3224.03
14497,309,1,475.37,1,1,2,112,Hibernating,United Kingdom,475.37,0,5704.44
14498,43,5,1957.32,3,4,4,344,Loyal Customers,United Kingdom,391.46,319,2239.57
14499,26,3,808.44,4,3,3,433,Potential Loyalists,United Kingdom,269.48,252,1170.95
14500,88,3,356.85,2,3,2,232,At Risk,United Kingdom,118.95,101,1289.61
14501,184,2,251.21,1,3,2,132,At Risk,United Kingdom,125.6,136,674.2
14502,20,11,2429.83,4,5,5,455,Champions,United Kingdom,220.89,293,3026.92
14503,3,6,3543.26,5,5,5,555,Champions,United Kingdom,590.54,175,7390.23
14504,47,4,673.26,3,4,3,343,Loyal Customers,United Kingdom,168.32,231,1063.81
14505,17,8,5859.43,4,5,5,455,Champions,United Kingdom,732.43,344,6217.13
14506,17,5,1960.65,4,4,4,444,Champions,United Kingdom,392.13,351,2038.85
14507,24,6,1367.88,4,5,4,454,Champions,United Kingdom,227.98,252,1981.25
14508,22,2,268.05,4,3,2,432,Potential Loyalists,United Kingdom,134.02,67,1460.27
14511,11,5,1314.81,5,4,4,544,Champions,United Kingdom,262.96,122,3933.65
14512,188,2,275.28,1,3,2,132,At Risk,United Kingdom,137.64,44,2283.57
14513,101,3,455.59000000000003,2,3,2,232,At Risk,United Kingdom,151.86,188,884.52
14514,61,3,990.2,3,3,4,334,Hibernating,United Kingdom,330.07,270,1338.6
14515,18,6,2076.89,4,5,5,455,Champions,United Kingdom,346.15,200,3790.32
14517,33,2,330.45,3,3,2,332,Hibernating,United Kingdom,165.22,108,1116.8
14518,64,1,174.37,3,1,1,311,About to Sleep,United Kingdom,174.37,0,2092.44
14520,2,2,270.6,5,3,2,532,Potential Loyalists,United Kingdom,135.3,289,341.76
14522,24,4,974.54,4,4,4,444,Champions,United Kingdom,243.64,173,2056.11
14523,108,1,241.09,2,1,1,211,Hibernating,United Kingdom,241.09,0,2893.08
14524,32,9,1843.83,4,5,4,454,Champions,United Kingdom,204.87,329,2045.59
14525,20,9,4215.9,4,5,5,455,Champions,United Kingdom,468.43,341,4512.62
14527,3,55,8507.13,5,5,5,555,Champions,United Kingdom,154.68,366,8483.89
14528,37,1,364.21999999999997,3,1,2,312,About to Sleep,United Kingdom,364.22,0,4370.64
14529,60,3,578.61,3,3,3,333,Hibernating,United Kingdom,192.87,50,4223.85
14530,26,6,2862.11,4,5,5,455,Champions,United Kingdom,477.02,270,3869.15
14532,236,4,932.85,1,4,3,143,Cannot Lose Them,United Kingdom,233.21,115,2960.78
14533,25,7,1949.72,4,5,4,454,Champions,United Kingdom,278.53,328,2169.66
14534,3,18,4397.3,5,5,5,555,Champions,United Kingdom,244.29,315,5095.28
14535,60,3,2854.84,3,3,5,335,Hibernating,United Kingdom,951.61,188,5542.64
14536,260,1,170.95,1,1,1,111,Hibernating,United Kingdom,170.95,0,2051.4
14537,58,1,355.56,3,1,2,312,About to Sleep,United Kingdom,355.56,0,4266.72
14538,65,2,388.25,3,3,2,332,Hibernating,United Kingdom,194.12,191,741.94
14539,16,2,537.48,4,3,3,433,Potential Loyalists,United Kingdom,268.74,28,6449.76
14540,10,3,952.66,5,3,4,534,Potential Loyalists,United Kingdom,317.55,299,1162.95
14541,59,8,1453.35,3,5,4,354,Loyal Customers,United Kingdom,181.67,260,2040.28
14542,186,1,103.25,1,1,1,111,Hibernating,United Kingdom,103.25,0,1239.0
14543,29,16,3599.73,4,5,5,455,Champions,United Kingdom,224.98,336,3910.42
14544,24,2,2004.3,4,3,4,434,Potential Loyalists,United Kingdom,1002.15,337,2170.83
14546,5,5,2573.93,5,4,5,545,Champions,United Kingdom,514.79,243,3866.19
14547,4,8,3974.75,5,5,5,555,Champions,United Kingdom,496.84,50,29015.68
14548,151,2,652.8,2,3,3,233,At Risk,United Kingdom,326.4,167,1426.78
14549,311,1,289.24,1,1,2,112,Hibernating,United Kingdom,289.24,0,3470.88
14550,11,2,757.37,5,3,3,533,Potential Loyalists,United Kingdom,378.69,33,8376.97
14551,18,2,186.23,4,3,1,431,Potential Loyalists,United Kingdom,93.12,185,367.43
14552,152,1,164.22,2,1,1,211,Hibernating,United Kingdom,164.22,0,1970.64
14553,19,5,859.27,4,4,3,443,Champions,United Kingdom,171.85,319,983.18
14554,10,4,2279.4900000000002,5,4,5,545,Champions,United Kingdom,569.87,42,19809.85
14555,57,2,312.54,3,3,2,332,Hibernating,United Kingdom,156.27,244,467.53
14557,85,1,788.38,2,1,3,213,Hibernating,United Kingdom,788.38,0,9460.56
14560,7,22,2237.77,5,5,5,555,Champions,United Kingdom,101.72,350,2333.67
14561,76,3,1080.76,2,3,4,234,At Risk,United Kingdom,360.25,108,3652.57
14562,4,18,5006.77,5,5,5,555,Champions,United Kingdom,278.15,300,6091.57
14565,96,4,3099.12,2,4,5,245,Cannot Lose Them,United Kingdom,774.78,265,4268.6
14566,111,1,1432.0,2,1,4,214,Hibernating,Channel Islands,1432.0,0,17184.0
14567,57,2,1530.3600000000001,3,3,4,334,Hibernating,United Kingdom,765.18,73,7651.8
14569,1,1,227.39,5,1,1,511,New Customers,United Kingdom,227.39,0,2728.68
14570,281,2,218.06,1,3,1,131,At Risk,United Kingdom,109.03,0,2616.72
14572,3,7,2804.54,5,5,5,555,Champions,United Kingdom,400.65,320,3198.93
14573,180,9,1639.82,1,5,4,154,Cannot Lose Them,United Kingdom,182.2,192,3117.37
14576,372,1,35.400000000000006,1,1,1,111,Hibernating,United Kingdom,35.4,0,424.8
14577,13,4,859.71,5,4,3,543,Champions,United Kingdom,214.93,350,896.55
14578,3,1,168.63,5,1,1,511,New Customers,United Kingdom,168.63,0,2023.56
14581,17,1,138.6,4,1,1,411,Promising,United Kingdom,138.6,0,1663.2
14582,41,1,114.11,3,1,1,311,About to Sleep,United Kingdom,114.11,0,1369.32
14583,6,5,986.96,5,4,4,544,Champions,United Kingdom,197.39,200,1801.2
14584,169,4,1033.06,2,4,4,244,Cannot Lose Them,United Kingdom,258.26,29,12396.72
14585,50,1,157.05,3,1,1,311,About to Sleep,United Kingdom,157.05,0,1884.6
14586,277,1,237.36,1,1,1,111,Hibernating,United Kingdom,237.36,0,2848.32
14587,19,9,1580.29,4,5,4,454,Champions,United Kingdom,175.59,312,1848.74
14589,372,1,39.75,1,1,1,111,Hibernating,United Kingdom,39.75,0,477.0
14591,15,4,1320.21,4,4,4,444,Champions,United Kingdom,330.05,197,2446.07
14592,35,3,557.94,3,3,3,333,Hibernating,United Kingdom,185.98,28,6695.28
14593,22,3,617.15,4,3,3,433,Potential Loyalists,United Kingdom,205.72,177,1272.65
14594,7,2,363.33,5,3,2,532,Potential Loyalists,United Kingdom,181.66,365,363.33
14595,20,6,1740.6,4,5,4,454,Champions,United Kingdom,290.1,293,2168.32
14597,11,2,866.24,5,3,3,533,Potential Loyalists,United Kingdom,433.12,180,1756.54
14598,44,1,221.97,3,1,1,311,About to Sleep,United Kingdom,221.97,0,2663.64
14600,306,1,393.33000000000004,1,1,2,112,Hibernating,United Kingdom,393.33,0,4719.96
14601,11,1,213.96,5,1,1,511,New Customers,United Kingdom,213.96,0,2567.52
14603,275,1,660.0,1,1,3,113,Hibernating,United Kingdom,660.0,0,7920.0
14606,1,93,12076.15,5,5,5,555,Champions,United Kingdom,129.85,372,11848.91
14607,16,14,16209.5,4,5,5,455,Champions,United Kingdom,1157.82,245,24148.85
14608,4,4,1785.15,5,4,4,544,Champions,United Kingdom,446.29,358,1820.06
14609,72,4,601.56,2,4,3,243,Cannot Lose Them,United Kingdom,150.39,224,980.22
14616,243,3,406.08000000000004,1,3,2,132,At Risk,United Kingdom,135.36,74,2002.96
14618,9,3,553.44,5,3,3,533,Potential Loyalists,United Kingdom,184.48,328,615.87
14619,246,1,394.44,1,1,2,112,Hibernating,United Kingdom,394.44,0,4733.28
14620,206,2,412.78000000000003,1,3,2,132,At Risk,United Kingdom,206.39,78,1931.6
14621,1,5,1788.3600000000001,5,4,4,544,Champions,United Kingdom,357.67,357,1828.44
14622,185,1,320.58000000000004,1,1,2,112,Hibernating,United Kingdom,320.58,0,3846.96
14623,32,5,886.7,4,4,3,443,Champions,United Kingdom,177.34,203,1594.31
14624,57,2,225.85,3,3,1,331,Hibernating,United Kingdom,112.92,1,2710.2
14625,196,2,899.63,1,3,3,133,At Risk,United Kingdom,449.82,164,2002.23
14626,24,4,2791.27,4,4,5,445,Champions,United Kingdom,697.82,209,4874.71
14628,91,2,671.96,2,3,3,233,At Risk,United Kingdom,335.98,151,1624.27
14629,4,2,955.26,5,3,4,534,Potential Loyalists,United Kingdom,477.63,43,8108.6
14631,51,3,1006.98,3,3,4,334,Hibernating,United Kingdom,335.66,248,1482.05
14632,263,1,114.56,1,1,1,111,Hibernating,United Kingdom,114.56,0,1374.72
14633,266,1,344.90000000000003,1,1,2,112,Hibernating,United Kingdom,344.9,0,4138.8
14636,36,2,609.85,3,3,3,333,Hibernating,United Kingdom,304.92,232,959.46
14638,51,1,443.6,3,1,2,312,About to Sleep,United Kingdom,443.6,0,5323.2
14639,52,6,2984.49,3,5,5,355,Loyal Customers,United Kingdom,497.42,309,3525.37
14640,24,6,2107.38,4,5,5,455,Champions,United Kingdom,351.23,203,3789.13
14641,22,1,110.46,4,1,1,411,Promising,United Kingdom,110.46,0,1325.52
14642,59,1,96.12,3,1,1,311,About to Sleep,United Kingdom,96.12,0,1153.44
14643,170,2,693.8100000000001,2,3,3,233,At Risk,United Kingdom,346.9,187,1354.23
14644,68,2,830.76,3,3,3,333,Hibernating,United Kingdom,415.38,230,1318.38
14645,157,2,597.09,2,3,3,233,At Risk,United Kingdom,298.54,118,1846.93
14646,2,73,280206.02,5,5,5,555,Champions,Netherlands,3838.44,353,289731.44
14647,201,1,236.04000000000002,1,1,1,111,Hibernating,United Kingdom,236.04,0,2832.48
14649,5,4,1402.59,5,4,4,544,Champions,United Kingdom,350.65,207,2473.17
14651,67,2,653.75,3,3,3,333,Hibernating,United Kingdom,326.88,143,1668.66
14652,77,1,114.18,2,1,1,211,Hibernating,United Kingdom,114.18,0,1370.16
14653,1,7,1926.65,5,5,4,554,Champions,United Kingdom,275.24,337,2086.73
14655,8,4,1932.23,5,4,4,544,Champions,United Kingdom,483.06,214,3295.63
14656,169,2,291.05,2,3,2,232,At Risk,United Kingdom,145.52,114,931.87
14657,18,4,848.22,4,4,3,443,Champions,United Kingdom,212.06,308,1005.2
14658,5,2,247.15,5,3,1,531,Potential Loyalists,United Kingdom,123.58,111,812.7
14659,9,9,2529.93,5,5,5,555,Champions,United Kingdom,281.1,306,3017.73
14660,87,2,285.74,2,3,2,232,At Risk,United Kingdom,142.87,14,3428.88
14661,27,1,107.95,4,1,1,411,Promising,United Kingdom,107.95,0,1295.4
14662,29,4,741.37,4,4,3,443,Champions,United Kingdom,185.34,287,942.86
14664,20,2,636.24,4,3,3,433,Potential Loyalists,United Kingdom,318.12,13,7634.88
14665,61,5,1835.7,3,4,4,344,Loyal Customers,United Kingdom,367.14,250,2680.12
14666,24,1,195.25,4,1,1,411,Promising,United Kingdom,195.25,0,2343.0
14667,11,25,9175.04,5,5,5,555,Champions,United Kingdom,367.0,357,9380.64
14669,242,3,1259.24,1,3,4,134,At Risk,United Kingdom,419.75,90,5106.92
14670,280,2,392.86,1,3,2,132,At Risk,United Kingdom,196.43,0,4714.32
14672,235,2,765.55,1,3,3,133,At Risk,United Kingdom,382.78,101,2766.59
14673,3,5,1736.4,5,4,4,544,Champions,United Kingdom,347.28,364,1741.17
14675,16,1,596.36,4,1,3,413,Promising,United Kingdom,596.36,0,7156.32
14676,31,6,2548.2400000000002,4,5,5,455,Champions,United Kingdom,424.71,251,3705.61
14680,25,16,28754.11,4,5,5,455,Champions,United Kingdom,1797.13,346,30333.09
14681,71,3,498.95,3,3,3,333,Hibernating,United Kingdom,166.32,140,1300.83
14682,188,2,52.0,1,3,1,131,At Risk,United Kingdom,26.0,13,624.0
14684,26,5,1201.51,4,4,4,444,Champions,United Kingdom,240.3,336,1305.21
14687,107,1,628.38,2,1,3,213,Hibernating,United Kingdom,628.38,0,7540.56
14688,8,21,5579.1,5,5,5,555,Champions,United Kingdom,265.67,366,5563.86
14689,209,1,112.8,1,1,1,111,Hibernating,United Kingdom,112.8,0,1353.6
14690,44,2,355.05,3,3,2,332,Hibernating,United Kingdom,177.52,107,1211.15
14691,31,5,2114.33,4,4,5,445,Champions,United Kingdom,422.87,182,4240.28
14692,137,4,591.55,2,4,3,243,Cannot Lose Them,United Kingdom,147.89,185,1167.11
14693,265,1,172.9,1,1,1,111,Hibernating,United Kingdom,172.9,0,2074.8
14696,4,7,2078.95,5,5,5,555,Champions,United Kingdom,296.99,368,2062.0
14697,218,2,188.60999999999999,1,3,1,131,At Risk,United Kingdom,94.3,0,2263.32
14698,2,5,1217.27,5,4,4,544,Champions,United Kingdom,243.45,49,9067.42
14699,214,1,109.13000000000001,1,1,1,111,Hibernating,United Kingdom,109.13,0,1309.56
14700,32,3,2195.1,4,3,5,435,Potential Loyalists,United Kingdom,731.7,206,3889.38
14701,11,9,2526.09,5,5,5,555,Champions,United Kingdom,280.68,305,3023.03
14702,1,17,3251.79,5,5,5,555,Champions,United Kingdom,191.28,364,3260.72
14703,15,1,318.17,4,1,2,412,Promising,United Kingdom,318.17,0,3818.04
14704,11,9,1493.96,5,5,4,554,Champions,United Kingdom,166.0,168,3245.81
14705,199,1,179.0,1,1,1,111,Hibernating,United Kingdom,179.0,0,2148.0
14708,3,3,1126.37,5,3,4,534,Potential Loyalists,United Kingdom,375.46,365,1126.37
14709,15,13,4921.04,4,5,5,455,Champions,United Kingdom,378.54,343,5236.68
14710,14,4,599.48,4,4,3,443,Champions,United Kingdom,149.87,45,4862.45
14711,10,11,2839.62,5,5,5,555,Champions,United Kingdom,258.15,252,4112.94
14712,29,3,917.07,4,3,3,433,Potential Loyalists,United Kingdom,305.69,82,4082.08
