CustomerID,orders,first_purchase,last_purchase,total_revenue,avg_basket,median_basket,total_items,avg_days_between,recency_days,tenure_days,active_days,country,historical_clv,annualized_clv_proxy
13827,3,2011-07-19 15:38:00,2011-10-13 12:38:00,409.8,136.6,112.74,138,42.5,58,85,85,United Kingdom,409.8,1759.73
13828,1,2011-11-17 16:02:00,2011-11-17 16:02:00,209.49,209.49,209.49,311,,22,0,1,United Kingdom,209.49,2513.88
13831,6,2010-12-05 12:13:00,2011-11-23 15:41:00,2198.45,366.41,365.78,743,70.0,16,353,353,United Kingdom,2198.45,2273.18
13832,1,2011-11-20 15:36:00,2011-11-20 15:36:00,52.2,52.2,52.2,28,,19,0,1,United Kingdom,52.2,626.4
13833,1,2011-07-03 13:27:00,2011-07-03 13:27:00,383.85,383.85,383.85,117,,159,0,1,United Kingdom,383.85,4606.2
13835,4,2011-05-08 15:22:00,2011-11-14 15:37:00,834.57,208.64,207.23,442,62.67,25,190,190,United Kingdom,834.57,1603.25
13837,2,2011-01-26 12:15:00,2011-05-12 12:10:00,266.59,133.3,133.3,182,105.0,212,105,105,United Kingdom,266.59,926.72
13838,4,2010-12-05 10:45:00,2011-12-04 11:00:00,674.82,168.7,175.5,254,121.33,6,364,364,United Kingdom,674.82,676.67
13841,1,2011-04-01 12:10:00,2011-04-01 12:10:00,85.0,85.0,85.0,100,,253,0,1,United Kingdom,85.0,1020.0
13842,9,2010-12-08 10:39:00,2011-10-12 10:51:00,3385.62,376.18,310.57,1768,37.88,59,308,308,United Kingdom,3385.62,4012.18
13844,1,2011-11-28 13:21:00,2011-11-28 13:21:00,361.62,361.62,361.62,196,,11,0,1,United Kingdom,361.62,4339.44
13845,1,2011-10-06 08:25:00,2011-10-06 08:25:00,312.98,312.98,312.98,182,,65,0,1,United Kingdom,312.98,3755.76
13846,3,2010-12-14 16:07:00,2011-11-15 12:07:00,865.06,288.35,252.53,388,167.0,25,335,335,United Kingdom,865.06,942.53
13848,3,2010-12-08 15:10:00,2011-09-08 12:58:00,1255.0,418.33,320.0,3700,136.5,92,273,273,United Kingdom,1255.0,1677.93
13849,2,2011-06-22 10:11:00,2011-10-19 10:59:00,1537.95,768.97,768.97,1016,119.0,52,119,119,United Kingdom,1537.95,4717.24
13850,1,2011-08-02 14:04:00,2011-08-02 14:04:00,1595.48,1595.48,1595.48,944,,129,0,1,United Kingdom,1595.48,19145.76
13851,3,2011-02-24 17:18:00,2011-09-05 12:36:00,2651.46,883.82,1106.96,1705,95.5,96,192,192,United Kingdom,2651.46,5040.54
13853,1,2011-10-13 14:18:00,2011-10-13 14:18:00,1090.14,1090.14,1090.14,312,,57,0,1,United Kingdom,1090.14,13081.68
13854,25,2010-12-09 10:48:00,2011-12-01 09:06:00,8109.52,324.38,310.5,2296,14.42,9,356,356,United Kingdom,8109.52,8314.54
13856,3,2011-05-20 13:13:00,2011-06-24 10:03:00,388.5,129.5,124.6,494,17.0,169,34,34,United Kingdom,388.5,4170.66
13858,1,2011-10-13 16:17:00,2011-10-13 16:17:00,216.17,216.17,216.17,75,,57,0,1,United Kingdom,216.17,2594.04
13859,1,2011-01-17 16:14:00,2011-01-17 16:14:00,201.16,201.16,201.16,129,,326,0,1,United Kingdom,201.16,2413.92
13860,5,2011-09-14 09:27:00,2011-12-08 12:57:00,1245.9,249.18,308.64,591,20.75,1,85,85,United Kingdom,1245.9,5350.04
13862,8,2011-01-11 15:13:00,2011-11-21 16:24:00,2209.36,276.17,300.53,1688,44.29,18,314,314,United Kingdom,2209.36,2568.21
13863,1,2011-04-06 10:20:00,2011-04-06 10:20:00,305.78,305.78,305.78,224,,248,0,1,United Kingdom,305.78,3669.36
13865,4,2011-02-23 12:04:00,2011-10-12 13:31:00,501.56,125.39,120.76,204,76.67,58,231,231,United Kingdom,501.56,792.51
13866,1,2011-09-26 14:54:00,2011-09-26 14:54:00,145.67,145.67,145.67,57,,74,0,1,United Kingdom,145.67,1748.04
13867,3,2011-05-05 17:28:00,2011-11-08 15:48:00,1005.09,335.03,422.45,501,93.0,31,186,186,United Kingdom,1005.09,1972.35
13868,2,2011-11-01 12:45:00,2011-12-02 16:32:00,3192.54,1596.27,1596.27,1964,31.0,7,31,31,United Kingdom,3192.54,37589.58
13869,4,2010-12-17 15:14:00,2011-08-08 13:53:00,3083.65,770.91,624.77,1709,77.67,123,233,233,United Kingdom,3083.65,4830.61
13870,8,2011-02-25 09:09:00,2011-12-07 13:23:00,2770.94,346.37,312.8,1325,40.43,2,285,285,United Kingdom,2770.94,3548.75
13871,13,2011-02-04 09:30:00,2011-11-17 10:49:00,6403.25,492.56,509.34,2806,23.42,23,286,286,United Kingdom,6403.25,8171.98
13873,3,2011-02-03 09:37:00,2011-08-12 10:08:00,389.6,129.87,121.45,140,94.5,120,190,190,United Kingdom,389.6,748.44
13874,1,2010-12-16 18:20:00,2010-12-16 18:20:00,540.45,540.45,540.45,180,,358,0,1,United Kingdom,540.45,6485.4
13875,5,2011-02-11 15:39:00,2011-10-17 09:36:00,1786.79,357.36,356.92,1316,61.5,54,247,247,United Kingdom,1786.79,2640.4
13876,1,2011-10-07 10:22:00,2011-10-07 10:22:00,122.7,122.7,122.7,36,,64,0,1,United Kingdom,122.7,1472.4
13877,1,2011-09-14 15:49:00,2011-09-14 15:49:00,117.24,117.24,117.24,108,,86,0,1,United Kingdom,117.24,1406.88
13878,1,2011-10-16 12:19:00,2011-10-16 12:19:00,1271.57,1271.57,1271.57,463,,55,0,1,United Kingdom,1271.57,15258.84
13880,13,2010-12-07 14:00:00,2011-11-18 13:44:00,3219.77,247.67,223.84,1842,28.5,21,345,345,United Kingdom,3219.77,3406.42
13881,20,2011-02-01 10:14:00,2011-12-06 12:50:00,17159.52,857.98,732.45,10118,15.79,4,308,308,United Kingdom,17159.52,20335.15
13882,5,2011-10-06 15:28:00,2011-12-07 11:16:00,1191.13,238.23,193.08,953,14.75,3,61,61,United Kingdom,1191.13,7127.25
13883,5,2011-03-31 17:17:00,2011-11-29 10:45:00,2674.48,534.9,386.5,1436,60.25,11,242,242,United Kingdom,2674.48,4033.82
13884,5,2011-03-01 13:40:00,2011-12-02 16:30:00,787.6,157.52,138.15,300,68.75,7,276,276,United Kingdom,787.6,1041.57
13885,2,2011-05-23 08:52:00,2011-06-03 15:07:00,506.8,253.4,253.4,182,11.0,189,11,11,United Kingdom,506.8,6081.6
13886,1,2011-09-29 13:17:00,2011-09-29 13:17:00,243.56,243.56,243.56,126,,71,0,1,United Kingdom,243.56,2922.72
13887,1,2011-05-19 17:22:00,2011-05-19 17:22:00,349.55,349.55,349.55,147,,204,0,1,United Kingdom,349.55,4194.6
13888,2,2011-05-05 14:41:00,2011-08-12 10:13:00,595.67,297.84,297.84,254,98.0,120,98,98,United Kingdom,595.67,2218.57
13889,1,2011-09-08 09:13:00,2011-09-08 09:13:00,416.9,416.9,416.9,146,,93,0,1,United Kingdom,416.9,5002.8
13890,10,2010-12-16 09:31:00,2011-12-08 15:36:00,1883.81,188.38,172.4,831,39.33,1,357,357,United Kingdom,1883.81,1926.02
13892,4,2011-04-07 12:04:00,2011-11-13 11:50:00,632.97,158.24,118.62,983,73.0,27,219,219,United Kingdom,632.97,1054.95
13893,1,2011-02-15 11:30:00,2011-02-15 11:30:00,821.1,821.1,821.1,190,,298,0,1,United Kingdom,821.1,9853.2
13894,3,2011-02-02 12:54:00,2011-11-16 09:44:00,564.62,188.21,160.85,354,143.0,24,286,286,United Kingdom,564.62,720.58
13895,4,2011-06-28 10:17:00,2011-11-11 16:57:00,2593.07,648.27,618.4,1365,45.0,28,136,136,United Kingdom,2593.07,6959.34
13897,1,2011-10-20 14:30:00,2011-10-20 14:30:00,311.16,311.16,311.16,200,,50,0,1,United Kingdom,311.16,3733.92
13898,1,2011-01-18 10:28:00,2011-01-18 10:28:00,155.93,155.93,155.93,133,,326,0,1,United Kingdom,155.93,1871.16
13899,2,2011-03-10 09:30:00,2011-11-23 13:40:00,388.52,194.26,194.26,156,258.0,16,258,258,United Kingdom,388.52,549.65
13900,3,2011-03-22 10:13:00,2011-06-09 19:26:00,740.95,246.98,357.58,430,39.5,183,79,79,United Kingdom,740.95,3423.38
13901,5,2011-01-25 09:01:00,2011-09-28 14:48:00,2867.2,573.44,433.9,1739,61.25,72,246,246,United Kingdom,2867.2,4254.18
13904,2,2011-02-18 11:18:00,2011-11-02 13:41:00,332.64,166.32,166.32,332,257.0,37,257,257,United Kingdom,332.64,472.43
13908,4,2011-03-08 12:04:00,2011-09-21 11:49:00,2369.55,592.39,563.25,1478,65.33,80,196,196,United Kingdom,2369.55,4412.68
13911,9,2011-02-04 14:46:00,2011-10-13 15:43:00,2580.91,286.77,282.28,2731,30.88,57,251,251,United Kingdom,2580.91,3753.12
13914,2,2011-11-03 16:28:00,2011-11-28 10:35:00,626.45,313.23,313.23,380,24.0,12,24,24,United Kingdom,626.45,7517.4
13917,2,2011-06-01 12:46:00,2011-10-21 09:56:00,272.04,136.02,136.02,228,141.0,50,141,141,United Kingdom,272.04,704.22
13918,2,2011-03-31 18:05:00,2011-10-21 12:25:00,1212.84,606.42,606.42,1140,203.0,50,203,203,United Kingdom,1212.84,2180.72
13919,2,2011-08-10 10:15:00,2011-10-11 14:24:00,384.81,192.4,192.4,474,62.0,59,62,62,Denmark,384.81,2265.41
13922,1,2010-12-23 10:38:00,2010-12-23 10:38:00,172.25,172.25,172.25,93,,352,0,1,United Kingdom,172.25,2067.0
13923,1,2011-10-17 12:33:00,2011-10-17 12:33:00,351.13,351.13,351.13,185,,54,0,1,United Kingdom,351.13,4213.56
13924,6,2011-09-28 15:07:00,2011-12-08 09:39:00,1838.85,306.47,306.15,1575,13.4,2,70,70,United Kingdom,1838.85,9588.29
13925,4,2011-07-28 12:09:00,2011-09-08 12:47:00,678.25,169.56,124.32,331,14.0,93,42,42,United Kingdom,678.25,5894.32
13926,1,2011-11-16 13:16:00,2011-11-16 13:16:00,223.85,223.85,223.85,104,,23,0,1,United Kingdom,223.85,2686.2
13927,1,2011-09-26 12:00:00,2011-09-26 12:00:00,348.99,348.99,348.99,214,,75,0,1,United Kingdom,348.99,4187.88
13928,4,2011-07-29 15:59:00,2011-11-29 10:33:00,464.57,116.14,114.58,129,40.33,11,122,122,United Kingdom,464.57,1389.9
13929,2,2011-01-17 15:11:00,2011-06-23 15:26:00,842.65,421.32,421.32,143,157.0,169,157,157,United Kingdom,842.65,1959.03
13930,2,2011-07-26 11:00:00,2011-10-13 09:45:00,337.34,168.67,168.67,274,78.0,58,78,78,United Kingdom,337.34,1578.58
13931,2,2011-03-04 08:43:00,2011-09-05 10:12:00,1237.53,618.77,618.77,725,185.0,96,185,185,United Kingdom,1237.53,2441.61
13932,1,2011-02-18 12:02:00,2011-02-18 12:02:00,307.4,307.4,307.4,72,,295,0,1,United Kingdom,307.4,3688.8
13933,2,2011-07-14 13:35:00,2011-08-22 14:03:00,608.79,304.4,304.4,205,39.0,109,39,39,United Kingdom,608.79,5697.65
13934,1,2011-03-21 08:39:00,2011-03-21 08:39:00,922.1,922.1,922.1,390,,264,0,1,United Kingdom,922.1,11065.2
13936,1,2011-06-13 08:47:00,2011-06-13 08:47:00,376.58,376.58,376.58,330,,180,0,1,United Kingdom,376.58,4518.96
13937,1,2011-06-23 16:35:00,2011-06-23 16:35:00,158.85,158.85,158.85,123,,169,0,1,United Kingdom,158.85,1906.2
13938,1,2011-11-04 14:37:00,2011-11-04 14:37:00,71.66,71.66,71.66,70,,35,0,1,United Kingdom,71.66,859.92
13939,3,2011-02-01 11:30:00,2011-11-16 13:33:00,568.55,189.52,184.5,847,144.0,23,288,288,United Kingdom,568.55,720.56
13940,4,2011-07-18 16:05:00,2011-11-22 15:15:00,839.14,209.78,220.73,516,41.67,17,126,126,United Kingdom,839.14,2430.84
13941,5,2010-12-02 10:17:00,2011-11-18 09:43:00,5112.96,1022.59,1028.04,2364,87.25,22,350,350,United Kingdom,5112.96,5332.09
13946,3,2011-03-17 10:02:00,2011-09-21 13:33:00,561.57,187.19,209.85,443,94.0,79,188,188,United Kingdom,561.57,1090.28
13947,1,2011-10-05 14:42:00,2011-10-05 14:42:00,90.6,90.6,90.6,44,,65,0,1,United Kingdom,90.6,1087.2
13948,1,2010-12-14 10:18:00,2010-12-14 10:18:00,102.0,102.0,102.0,40,,361,0,1,United Kingdom,102.0,1224.0
13949,6,2011-09-06 11:55:00,2011-12-07 09:35:00,2427.32,404.55,381.72,2474,17.8,3,91,91,United Kingdom,2427.32,9735.95
13950,4,2011-04-07 11:29:00,2011-11-28 14:44:00,745.06,186.26,161.83,323,78.0,11,235,235,United Kingdom,745.06,1157.22
13951,3,2011-02-18 15:21:00,2011-06-16 16:43:00,674.45,224.82,212.56,459,58.5,176,118,118,United Kingdom,674.45,2086.22
13952,2,2011-04-15 09:27:00,2011-05-06 09:00:00,3251.07,1625.54,1625.54,1431,20.0,218,20,20,United Kingdom,3251.07,39012.85
13953,7,2010-12-22 10:29:00,2011-12-02 16:04:00,3515.68,502.24,500.0,2724,57.17,7,345,345,United Kingdom,3515.68,3719.49
13954,2,2011-09-30 10:52:00,2011-12-08 12:50:00,439.92,219.96,219.96,150,69.0,2,69,69,United Kingdom,439.92,2327.11
13955,2,2011-02-07 12:24:00,2011-07-08 17:19:00,322.96,161.48,161.48,154,151.0,154,151,151,United Kingdom,322.96,780.66
13956,5,2011-03-13 12:51:00,2011-12-04 13:20:00,1019.27,203.85,172.3,486,66.0,5,266,266,United Kingdom,1019.27,1398.62
13959,3,2010-12-12 13:56:00,2011-09-21 15:06:00,594.04,198.01,214.74,355,141.0,79,283,283,United Kingdom,594.04,766.16
13960,2,2011-09-29 12:39:00,2011-11-18 15:27:00,230.22,115.11,115.11,142,50.0,21,50,50,United Kingdom,230.22,1680.61
13962,2,2011-04-08 11:21:00,2011-11-18 08:47:00,169.55,84.78,84.78,87,223.0,22,223,223,United Kingdom,169.55,277.51
13963,4,2010-12-07 09:21:00,2011-02-04 14:43:00,664.54,166.14,166.73,460,19.33,308,59,59,United Kingdom,664.54,4111.14
13967,1,2011-07-17 12:02:00,2011-07-17 12:02:00,80.7,80.7,80.7,42,,146,0,1,United Kingdom,80.7,968.4
13969,18,2010-12-09 19:32:00,2011-12-02 15:11:00,9024.17,501.34,365.98,4528,20.53,7,357,357,United Kingdom,9024.17,9226.39
13971,8,2011-02-27 12:27:00,2011-11-21 12:06:00,2758.26,344.78,332.59,1844,37.71,19,266,266,United Kingdom,2758.26,3784.83
13972,2,2011-05-22 11:34:00,2011-09-30 11:54:00,190.25,95.12,95.12,187,131.0,71,131,131,United Kingdom,190.25,530.09
13973,1,2011-02-25 15:21:00,2011-02-25 15:21:00,264.7,264.7,264.7,109,,287,0,1,United Kingdom,264.7,3176.4
13974,1,2011-10-21 14:41:00,2011-10-21 14:41:00,413.59,413.59,413.59,249,,49,0,1,United Kingdom,413.59,4963.08
13975,6,2011-03-08 12:19:00,2011-11-08 13:19:00,2461.24,410.21,321.88,1697,48.4,31,245,245,United Kingdom,2461.24,3666.75
13976,1,2011-05-17 09:13:00,2011-05-17 09:13:00,357.98,357.98,357.98,154,,207,0,1,United Kingdom,357.98,4295.76
13978,2,2011-10-25 15:04:00,2011-11-25 11:36:00,196.79,98.4,98.4,315,30.0,15,30,30,United Kingdom,196.79,2361.48
13979,1,2011-09-27 13:32:00,2011-09-27 13:32:00,869.87,869.87,869.87,639,,73,0,1,United Kingdom,869.87,10438.44
13980,1,2011-10-10 13:34:00,2011-10-10 13:34:00,200.14,200.14,200.14,172,,60,0,1,United Kingdom,200.14,2401.68
13982,4,2010-12-09 13:57:00,2011-10-31 16:24:00,1871.81,467.95,451.9,1136,108.33,39,326,326,United Kingdom,1871.81,2095.74
13983,12,2010-12-08 10:38:00,2011-11-10 11:06:00,2603.43,216.95,290.0,1183,30.09,30,337,337,United Kingdom,2603.43,2819.74
13984,5,2010-12-08 15:58:00,2011-11-13 12:38:00,920.51,184.1,129.95,679,84.25,27,339,339,United Kingdom,920.51,991.11
13985,15,2011-03-20 13:48:00,2011-12-05 17:06:00,7060.13,470.68,418.26,3445,18.07,4,260,260,United Kingdom,7060.13,9911.34
13986,1,2011-11-22 15:00:00,2011-11-22 15:00:00,320.46,320.46,320.46,430,,17,0,1,United Kingdom,320.46,3845.52
13988,6,2011-03-30 11:48:00,2011-11-20 10:15:00,4147.96,691.33,599.24,3044,46.2,20,234,234,United Kingdom,4147.96,6470.11
13989,2,2011-04-14 15:39:00,2011-10-05 09:47:00,1266.08,633.04,633.04,1313,173.0,66,173,173,United Kingdom,1266.08,2671.21
13990,1,2011-05-10 15:19:00,2011-05-10 15:19:00,311.3,311.3,311.3,190,,213,0,1,United Kingdom,311.3,3735.6
13991,6,2011-07-19 12:58:00,2011-11-27 16:18:00,852.88,142.15,147.16,995,25.8,12,131,131,United Kingdom,852.88,2376.35
13992,1,2011-11-09 15:23:00,2011-11-09 15:23:00,76.8,76.8,76.8,64,,30,0,1,United Kingdom,76.8,921.6
13993,9,2011-01-13 10:43:00,2011-10-28 09:06:00,3466.36,385.15,384.9,900,35.5,43,287,287,United Kingdom,3466.36,4408.44
13994,6,2011-07-14 18:28:00,2011-12-06 11:05:00,2274.14,379.02,324.82,932,28.2,4,144,144,United Kingdom,2274.14,5764.31
13995,5,2011-04-08 08:20:00,2011-11-24 14:22:00,1393.69,278.74,306.03,879,57.5,15,230,230,United Kingdom,1393.69,2211.73
13999,12,2010-12-13 11:23:00,2011-11-29 13:40:00,3901.81,325.15,311.74,2243,31.55,10,351,351,United Kingdom,3901.81,4057.44
14000,1,2011-05-12 16:50:00,2011-05-12 16:50:00,635.66,635.66,635.66,710,,211,0,1,United Kingdom,635.66,7627.92
14001,3,2010-12-01 12:58:00,2011-10-25 10:31:00,2043.08,681.03,733.94,962,163.5,46,327,327,United Kingdom,2043.08,2280.5
14002,2,2011-07-06 14:59:00,2011-07-28 15:55:00,529.73,264.86,264.86,877,22.0,134,22,22,United Kingdom,529.73,6356.76
14004,7,2011-02-24 09:28:00,2011-10-27 14:40:00,4582.64,654.66,716.0,2668,40.5,43,245,245,United Kingdom,4582.64,6827.2
14005,5,2011-05-08 10:33:00,2011-11-30 12:41:00,2874.72,574.94,281.12,2478,51.25,10,206,206,United Kingdom,2874.72,5093.56
14006,3,2011-01-31 15:11:00,2011-08-16 09:39:00,962.19,320.73,304.44,641,98.0,116,196,196,United Kingdom,962.19,1791.83
14009,2,2011-05-18 13:00:00,2011-05-25 15:47:00,695.61,347.8,347.8,365,7.0,198,7,7,United Kingdom,695.61,8347.32
14012,1,2011-03-07 12:26:00,2011-03-07 12:26:00,328.8,328.8,328.8,160,,278,0,1,United Kingdom,328.8,3945.6
14013,3,2011-03-09 08:59:00,2011-08-21 15:01:00,473.02,157.67,155.3,462,82.5,110,165,165,United Kingdom,473.02,1046.38
14014,1,2011-09-23 13:18:00,2011-09-23 13:18:00,505.18,505.18,505.18,1076,,77,0,1,United Kingdom,505.18,6062.16
14015,1,2011-10-18 10:02:00,2011-10-18 10:02:00,917.34,917.34,917.34,378,,53,0,1,United Kingdom,917.34,11008.08
14016,4,2010-12-17 14:21:00,2011-07-01 11:29:00,4341.21,1085.3,1054.96,2125,64.67,162,195,195,EIRE,4341.21,8125.85
14019,3,2011-07-24 15:39:00,2011-10-24 10:13:00,1421.61,473.87,416.24,1037,45.0,47,91,91,United Kingdom,1421.61,5702.06
14020,2,2011-09-12 15:32:00,2011-11-23 09:22:00,642.8,321.4,321.4,441,71.0,17,71,71,United Kingdom,642.8,3304.54
14021,3,2011-03-28 15:10:00,2011-07-07 15:46:00,631.9,210.63,198.9,192,50.0,155,101,101,United Kingdom,631.9,2283.6
14022,1,2011-04-28 14:39:00,2011-04-28 14:39:00,440.0,440.0,440.0,487,,225,0,1,United Kingdom,440.0,5280.0
14023,2,2011-04-03 15:50:00,2011-12-02 13:58:00,584.07,292.03,292.03,345,242.0,7,242,242,United Kingdom,584.07,880.93
14024,2,2011-08-07 13:31:00,2011-08-10 11:30:00,327.7,163.85,163.85,150,2.0,122,2,2,United Kingdom,327.7,3932.4
14027,1,2011-10-10 09:01:00,2011-10-10 09:01:00,104.82,104.82,104.82,62,,61,0,1,United Kingdom,104.82,1257.84
14029,2,2011-07-18 16:57:00,2011-10-07 14:46:00,467.66,233.83,233.83,198,80.0,63,80,80,United Kingdom,467.66,2133.7
14030,8,2010-12-08 16:11:00,2011-11-21 16:48:00,2358.84,294.86,264.86,1478,49.29,18,348,348,United Kingdom,2358.84,2474.07
14031,19,2010-12-02 16:34:00,2011-12-02 17:13:00,17286.86,909.83,875.79,5788,19.89,7,365,365,United Kingdom,17286.86,17286.86
14032,11,2010-12-08 10:53:00,2011-12-07 15:23:00,2975.59,270.51,303.34,2032,35.9,2,364,364,United Kingdom,2975.59,2983.76
14034,3,2011-07-05 13:06:00,2011-11-17 14:02:00,648.89,216.3,174.98,420,67.5,22,135,135,United Kingdom,648.89,1754.41
14035,5,2011-02-15 12:48:00,2011-11-11 10:03:00,1428.02,285.6,300.32,739,66.75,29,268,268,United Kingdom,1428.02,1944.88
14036,1,2011-02-28 09:26:00,2011-02-28 09:26:00,626.65,626.65,626.65,268,,285,0,1,United Kingdom,626.65,7519.8
14037,2,2010-12-10 11:39:00,2011-06-16 13:57:00,147.2,73.6,73.6,46,188.0,176,188,188,United Kingdom,147.2,285.79
14038,3,2011-05-16 14:05:00,2011-09-22 13:37:00,1560.38,520.13,473.96,965,64.0,78,128,128,United Kingdom,1560.38,4449.52
14039,1,2011-11-06 13:48:00,2011-11-06 13:48:00,152.2,152.2,152.2,92,,33,0,1,United Kingdom,152.2,1826.4
14040,12,2011-01-12 14:57:00,2011-10-30 12:42:00,3560.32,296.69,276.05,1544,25.91,41,290,290,United Kingdom,3560.32,4481.09
14041,1,2011-03-18 13:25:00,2011-03-18 13:25:00,141.41,141.41,141.41,94,,266,0,1,United Kingdom,141.41,1696.92
14044,4,2011-02-03 11:39:00,2011-11-13 12:05:00,646.42,161.6,170.12,304,94.0,27,283,283,United Kingdom,646.42,833.72
14045,4,2010-12-01 11:32:00,2011-08-22 15:27:00,1659.75,414.94,367.2,535,87.67,109,264,264,United Kingdom,1659.75,2294.73
14046,1,2011-02-28 14:48:00,2011-02-28 14:48:00,154.99,154.99,154.99,460,,284,0,1,United Kingdom,154.99,1859.88
14047,5,2010-12-02 10:09:00,2011-12-01 11:43:00,1308.61,261.72,321.54,381,90.5,9,364,364,United Kingdom,1308.61,1312.21
14048,1,2011-02-07 14:53:00,2011-02-07 14:53:00,409.93,409.93,409.93,288,,305,0,1,United Kingdom,409.93,4919.16
14049,4,2011-01-26 11:27:00,2011-11-23 12:20:00,5578.72,1394.68,1508.9,3808,100.0,17,301,301,United Kingdom,5578.72,6764.89
14050,2,2011-08-25 13:46:00,2011-11-08 10:00:00,746.36,373.18,373.18,689,74.0,32,74,74,United Kingdom,746.36,3681.37
14051,23,2010-12-08 12:49:00,2011-12-09 10:20:00,15610.39,678.71,672.9,3756,16.14,1,365,365,United Kingdom,15610.39,15610.39
14052,1,2011-11-20 12:30:00,2011-11-20 12:30:00,225.36,225.36,225.36,89,,20,0,1,United Kingdom,225.36,2704.32
14053,2,2011-07-03 12:21:00,2011-08-07 14:27:00,260.25,130.12,130.12,215,35.0,124,35,35,United Kingdom,260.25,2714.04
14054,1,2011-10-05 15:49:00,2011-10-05 15:49:00,92.46,92.46,92.46,62,,65,0,1,United Kingdom,92.46,1109.52
14055,1,2011-08-25 15:04:00,2011-08-25 15:04:00,725.64,725.64,725.64,216,,106,0,1,United Kingdom,725.64,8707.68
14056,23,2011-02-28 15:19:00,2011-12-08 13:36:00,8152.71,354.47,339.38,4252,12.32,1,282,282,United Kingdom,8152.71,10552.27
14057,17,2010-12-14 12:11:00,2011-11-16 10:32:00,6211.66,365.39,349.44,4873,20.5,24,336,336,United Kingdom,6211.66,6747.79
14059,1,2011-03-18 10:06:00,2011-03-18 10:06:00,183.6,183.6,183.6,128,,267,0,1,United Kingdom,183.6,2203.2
14060,19,2010-12-02 12:11:00,2011-12-05 12:29:00,6140.42,323.18,294.78,5386,19.94,5,368,368,United Kingdom,6140.42,6090.36
14062,12,2010-12-10 15:56:00,2011-11-30 10:04:00,10464.85,872.07,932.53,5593,31.82,10,354,354,United Kingdom,10464.85,10790.03
14064,5,2011-03-10 12:59:00,2011-11-10 13:14:00,1334.34,266.87,254.87,1772,60.75,29,245,245,United Kingdom,1334.34,1987.89
14066,1,2011-03-18 12:21:00,2011-03-18 12:21:00,152.55,152.55,152.55,45,,267,0,1,United Kingdom,152.55,1830.6
14067,2,2011-09-04 12:00:00,2011-10-07 10:21:00,374.7,187.35,187.35,361,32.0,64,32,32,United Kingdom,374.7,4273.92
14068,1,2011-01-23 16:02:00,2011-01-23 16:02:00,265.85,265.85,265.85,73,,320,0,1,United Kingdom,265.85,3190.2
14071,8,2011-03-20 11:33:00,2011-12-06 12:27:00,1437.57,179.7,159.62,994,37.0,4,261,261,United Kingdom,1437.57,2010.39
14073,1,2011-11-07 15:49:00,2011-11-07 15:49:00,151.04,151.04,151.04,130,,32,0,1,United Kingdom,151.04,1812.48
14075,3,2011-03-23 16:35:00,2011-12-05 08:38:00,942.26,314.09,316.78,754,127.5,5,256,256,United Kingdom,942.26,1343.46
14076,1,2011-08-02 15:19:00,2011-08-02 15:19:00,118.67,118.67,118.67,79,,129,0,1,United Kingdom,118.67,1424.04
14077,5,2011-03-10 15:52:00,2011-10-30 12:35:00,499.42,99.88,110.79,268,57.75,41,233,233,United Kingdom,499.42,782.35
14078,6,2010-12-01 12:54:00,2011-08-30 12:16:00,1049.37,174.9,168.22,310,53.8,102,271,271,United Kingdom,1049.37,1413.36
14079,1,2011-08-07 12:10:00,2011-08-07 12:10:00,375.1,375.1,375.1,301,,125,0,1,United Kingdom,375.1,4501.2
14080,1,2011-11-07 11:09:00,2011-11-07 11:09:00,45.6,45.6,45.6,48,,33,0,1,United Kingdom,45.6,547.2
14081,2,2010-12-05 15:47:00,2011-02-10 16:17:00,921.62,460.81,460.81,592,67.0,302,67,67,United Kingdom,921.62,5020.77
14082,1,2010-12-10 11:02:00,2010-12-10 11:02:00,182.25,182.25,182.25,110,,365,0,1,United Kingdom,182.25,2187.0
14083,9,2010-12-03 12:24:00,2011-12-05 13:14:00,1002.9,111.43,37.67,705,45.5,4,367,367,United Kingdom,1002.9,997.43
14085,18,2010-12-06 12:39:00,2011-12-07 13:46:00,4421.29,245.63,251.26,3177,21.06,2,366,366,United Kingdom,4421.29,4409.21
14087,1,2011-12-07 12:41:00,2011-12-07 12:41:00,191.47,191.47,191.47,250,,3,0,1,United Kingdom,191.47,2297.64
14088,13,2011-01-21 13:07:00,2011-11-29 16:16:00,50491.81,3883.99,2075.81,12665,25.5,10,312,312,United Kingdom,50491.81,59068.94
14089,1,2011-10-14 10:38:00,2011-10-14 10:38:00,158.75,158.75,158.75,133,,57,0,1,United Kingdom,158.75,1905.0
14090,1,2011-01-19 10:51:00,2011-01-19 10:51:00,76.32,76.32,76.32,72,,325,0,1,United Kingdom,76.32,915.84
